time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-25T17:51:48.642Z,gu0Fnw5O,31762,White,1,-88.910898979841,42.998998295619,272.28293400048,-88.91086140271318,42.99898806318493,-88.91086078726283,42.99898510751636,237.39353639237225,ft,true,backward,0,3.6,10.1,C,5,2
2025-09-25T17:52:27.971Z,nMV8FqBh,31683,White,1,-88.910826093174,42.998997586942,272.23125473376,-88.9107885160587,42.998987354484,-88.91077801334447,42.99898543615793,237.31623752668463,ft,true,backward,0,3.6,10.1,C,5,2
2025-09-25T18:01:28.919Z,nMV8FqBh,31683,White,1,-88.910826093174,42.998997586942,272.23125473376,-88.91078852314153,42.998987340481435,-88.91076218599629,42.99898474339393,237.32081733961093,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:02:02.536Z,WsXXGAXJ,31668,White,1,-88.91075320649,42.998996879316,272.16972744,-88.91071563647007,42.998986632831524,-88.91071190191894,42.99898595997995,237.2849283929287,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:02:12.327Z,jCfPcHQH,31716,White,1,-88.910680319818,42.998996171093,272.12301510264,-88.91064274981063,42.99898592458459,-88.91070847343136,42.99898598088513,237.28336352075368,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:02:13.660Z,-hLzhhjC,31701,White,1,-88.910607433054,42.998995468037,272.12958147,-88.91056986305915,42.998985221504675,-88.91070746568056,42.998985969431295,237.28370935543992,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:02:25.469Z,WsXXGAXJ,31668,White,1,-88.91075320649,42.998996879316,272.16972744,-88.91071563647007,42.998986632831524,-88.91070209228023,42.99898592146124,237.29250807997545,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:06:08.323Z,jCfPcHQH,31716,White,1,-88.910680319818,42.998996171093,272.12301510264,-88.91064274981063,42.99898592458459,-88.91063553605525,42.99898415048324,237.2687421615291,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:07:46.581Z,-hLzhhjC,31701,White,1,-88.910607433054,42.998995468037,272.12958147,-88.91056986305915,42.99898522150467,-88.91056769610549,42.99898179491391,237.21272136929332,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:08:04.564Z,tl37I_LS,32386,White,1,-88.910534546258,42.998994766855,272.12872906632,-88.9104969762757,42.998984520298734,-88.91049706904602,42.99898131507645,237.20552936996907,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:08:22.216Z,L9JKc24b,26111,White,1,-88.91046165942,42.998994068095,272.11574736,-88.91042408945025,42.99898382151481,-88.91042126652081,42.998981197217304,237.24721557158801,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:09:26.151Z,6rV8A7RW,24727,White,1,-88.910169902202,42.999003059123,272.6944645668,-88.91013233227525,42.99899281244706,-88.9101327848759,42.9989887304306,237.96961815073652,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:09:41.090Z,P6ykdwmH,24737,White,1,-88.910097015353,42.999002360404,272.85224172648,-88.91005944543878,42.998992113704155,-88.9100553404688,42.998987855827785,238.08574557542883,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:09:59.776Z,YNo5V-MF,24747,White,1,-88.910024128481,42.999001663009,272.94320648232,-88.9099865585793,42.998991416285236,-88.90998428380951,42.99898624001921,238.11238443098836,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:10:47.584Z,owA2eK-2,26097,White,1,-88.90980567766,42.998987793338,273.15610653912,-88.90976810780306,42.99897754654249,-88.90976501365166,42.998975730142966,238.26601961578294,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:11:10.713Z,hfW3GCAt,37329,White,1,-88.909732790692,42.998987102341,273.27649077384,-88.90969522084758,42.99897685552156,-88.90967987362329,42.99897498425746,238.44236873964633,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:11:24.428Z,nK7T_FEr,37378,White,1,-88.909659903886,42.998986402243,273.42250134288,-88.90962233405413,42.99897615539962,-88.90961937612305,42.99897487861281,238.56681688859572,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:13:06.253Z,mPSu-nGS,37363,White,1,-88.909587017004,42.998985706489,273.55129808808,-88.90954944718465,42.99897545962172,-88.90954949897773,42.998973066977655,238.7153112946578,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:13:27.700Z,-jWtwJtO,37284,White,1,-88.909514130265,42.998985002731,273.69278256,-88.90947656045822,42.99897475583979,-88.90947261062125,42.998973222859554,238.8444307701428,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:13:45.260Z,708_gyYG,37269,White,1,-88.909441243431,42.998984304414,273.77977248,-88.90940367363673,42.998974057498856,-88.90939985276346,42.998972919387676,238.94380301659604,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:14:00.566Z,zSDOXqxu,37317,White,1,-88.9093683567,42.998983600289,273.86465928,-88.90933078691826,42.998973353349946,-88.90932666308882,42.99897115205997,239.01405634983408,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:14:15.652Z,6Jr7bruY,37302,White,1,-88.909295469747,42.998982908737,273.93180672,-88.90925789997785,42.99897266177402,-88.90925402320568,42.99897060512818,239.03424185477277,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:14:31.941Z,Tuz6jgE6,31878,White,1,-88.909222582775,42.998982218235,274.00066104,-88.90918501301836,42.99897197124809,-88.90918201190759,42.99896997305704,239.10851372449957,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:14:46.780Z,GmXFM-ld,31863,White,1,-88.909149696089,42.998981511775,274.08563928,-88.9091121263449,42.99897126476415,-88.90910746787699,42.99896920048703,239.183111005873,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:15:01.176Z,DgKqyacv,31896,White,1,-88.909076809263,42.998980813224,274.1407776,-88.90903923953142,42.99897056618924,-88.90903249480736,42.9989702563024,239.26144271278847,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:15:16.699Z,-_9iOoI_,31911,White,1,-88.909003922648,42.998980102829,274.21935504,-88.90896635292899,42.998969855770305,-88.90896136560146,42.99896890421265,239.33812018367058,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:15:34.354Z,VhMnQFwS,31850,White,1,-88.908931035977,42.998979395679,274.31088648,-88.90889346627051,42.998969148596395,-88.9088897039676,42.99896883891096,239.41989970438644,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:15:47.441Z,KUz-nur7,31803,White,1,-88.908858149209,42.99897869397,274.36757928,-88.90882057951505,42.99896844686347,-88.90881689876798,42.99896831344211,239.42259678668395,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T18:18:42.634Z,NckaVdjD,31561,White,1,-88.911337598589,42.998929534692,272.41716724992,-88.911300028513,42.99891928839921,-88.9112976108406,42.9989178962167,237.48643178501106,ft,true,backward,0,-3.6,-10.1,B,5,2
