time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-25T16:28:14.756Z,lxxBOeYY,31879,White,1,-88.9091470957884,42.99912740350285,274.367244,-88.90910953763773,42.999117133445594,-88.90910535944664,42.99911604651318,239.47468166082257,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:28:31.115Z,WZmJvFWl,31864,White,1,-88.90907420875895,42.999126706596265,274.41893808000003,-88.90903665062086,42.999116436515095,-88.90903553706532,42.999115122953334,239.5273277394565,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:28:45.336Z,srRjcDhK,31899,White,1,-88.90900132184365,42.999126003332776,274.44993624,-88.90896376371813,42.99911573322769,-88.90896027788169,42.999116258442264,239.5750558891033,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:29:00.364Z,l6Y3vM6P,31884,White,1,-88.90892843493491,42.99912529974817,274.50851880000005,-88.90889087682194,42.99911502961916,-88.90888583857507,42.99911546500745,239.60354342878557,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:29:14.604Z,A4-rf83E,31805,White,1,-88.90885554791534,42.99912460242695,274.52336256,-88.90881798981496,42.999114332274026,-88.90881559033463,42.99911452257838,239.5887412220032,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:35:14.522Z,TMdI7K0d,31535,White,1,-88.9113350037596,42.99907541220429,272.05838799288,-88.9112974452762,42.99906514286488,-88.91129143769642,42.99906384732188,237.0702771403907,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:35:28.187Z,ACL4-Gka,31583,White,1,-88.91126211681599,42.99907471395786,271.92308090256,-88.91122455834517,42.99906444459453,-88.91122022064474,42.99906179626068,237.01346194816364,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:36:52.234Z,4DdVy38j,31669,White,1,-88.91075190829142,42.99906982300307,272.01078320112003,-88.91071434990855,42.999059553472314,-88.91071996917911,42.99905856455585,237.06668938207577,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:37:19.103Z,eLdSqBs4,31717,White,1,-88.91067902140506,42.99906912191338,272.0107815552,-88.91064146303476,42.99905885235871,-88.91063917663708,42.99905788537907,237.11172664683656,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:37:33.425Z,0REJaYrQ,31702,White,1,-88.9106061344813,42.99906842297173,272.0567076,-88.91056857612354,42.99905815339315,-88.91056458896385,42.99905739943636,237.1765030059147,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:37:46.294Z,7Oc37RIF,32387,White,1,-88.91053324756409,42.99906772370897,272.09544768,-88.91049568921892,42.999057454106456,-88.910489531883,42.999056406853434,237.2007783601236,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:37:58.940Z,9Bx5uJ0j,26112,White,1,-88.91046036062413,42.999067025771225,272.12245296000003,-88.91042280229152,42.99905675614479,-88.91041694581327,42.999057266769384,237.25424637055372,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:41:52.188Z,PokRB4Kz,24728,White,1,-88.9101686030636,42.99907601652201,272.67012967008003,-88.9101310447741,42.99906574679985,-88.91012881821067,42.999065022584205,237.89543754631683,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:42:06.603Z,nVruEk6j,24738,White,1,-88.91009571612769,42.99907531780161,272.83061074104,-88.91005815785074,42.99906504805553,-88.91005330373063,42.999065077523916,238.0165452058272,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:42:21.619Z,nK5UWn0m,24748,White,1,-88.91002282917877,42.99907461985751,272.90607382608005,-88.90998527091442,42.999064350087515,-88.90997784561398,42.99906397173634,238.0575261831431,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:42:53.970Z,BhiUa21m,26098,White,1,-88.90980437808288,42.99906075100656,273.16596675816,-88.90976681986334,42.99905048116486,-88.90976240521958,42.99904916922143,238.30500668501546,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:43:12.074Z,GEUYSV_K,37330,White,1,-88.90973149104224,42.999060059185695,273.31519251,-88.90969393283527,42.99904978932008,-88.90968832906391,42.999048601835064,238.47355597135098,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:43:24.703Z,JkhTHw5g,37379,White,1,-88.90965860415965,42.99905935853874,273.47470346352003,-88.90962104596524,42.99904908864923,-88.90961536235487,42.99904773377038,238.65616075089554,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:43:37.333Z,0fGrFZN_,37364,White,1,-88.90958571722496,42.9990586608629,273.62909460000003,-88.90954815904308,42.99904839094946,-88.90954219312428,42.99904641351287,238.80783056069347,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:43:51.051Z,3yrnb4oB,37285,White,1,-88.90951283037502,42.999057958476286,273.75340728000003,-88.90947527220574,42.99904768853892,-88.90947137725053,42.999045801208005,238.91417038035942,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:44:04.866Z,NwNvvgHK,37270,White,1,-88.90943994346323,42.99905725960953,273.8461884,-88.9094023853065,42.99904698964824,-88.90939654517942,42.99904576096463,238.99737378865032,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:44:18.204Z,VLvAgVWE,37318,White,1,-88.90936705670464,42.999056552190986,273.96515184,-88.90932949856047,42.99904628220578,-88.90932363360105,42.999045731544584,239.09479097898392,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:44:32.239Z,r4_BgRUD,37303,White,1,-88.90929416965929,42.99905586091262,274.03141536,-88.9092566115277,42.9990455909035,-88.9092515915796,42.99904391137123,239.16689314292933,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:44:45.745Z,cXSnUMDi,33567,White,1,-88.90922128261556,42.99905516958748,274.10880408,-88.90918372449654,42.999044899554434,-88.90917980380715,42.999043667123686,239.23559880370752,ft,true,backward,0,-3.6,-10.1,B,5,2
