time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-25T15:58:22.007Z,bJHvUoXs,37382,White,1,-88.90965357072545,42.99934189380661,274.21181252016004,-88.90961601235982,42.999331623915914,-88.90961085534462,42.99932872657274,239.41552686971514,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:58:36.453Z,TrzEdFxc,37367,White,1,-88.90958068343483,42.99934119722497,274.3573271796,-88.90954312508174,42.99933092731039,-88.90953851444877,42.99932902847161,239.52652460189137,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:58:49.462Z,CIkCwT3e,37320,White,1,-88.9095077961214,42.99934050196837,274.44906600552,-88.90947023778087,42.99933023202986,-88.9094650056061,42.999330087155755,239.62342358240093,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:59:03.129Z,Imwk4SzZ,37273,White,1,-88.90943490877054,42.999339808859794,274.52413397832004,-88.90939735044259,42.99932953889737,-88.90939331993087,42.99933056831607,239.66141092018307,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:59:17.006Z,XLTY22tv,37288,White,1,-88.90936202149463,42.99933911158917,274.58236943208004,-88.90932446317922,42.999328841602825,-88.90931895847577,42.99932841757022,239.73527530836213,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:59:30.326Z,G2KiT5tq,37306,White,1,-88.90928913403951,42.9993384244229,274.64027381208,-88.90925157573668,42.99932815441264,-88.90924666261661,42.999326500310524,239.77549473824985,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:59:43.414Z,ResxOT6Y,34587,White,1,-88.90921624659578,42.99933773666114,274.6822548,-88.9091786883055,42.99932746662696,-88.90917567080338,42.99932662318314,239.81249031474076,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T15:59:57.443Z,QFw0Qjss,31867,White,1,-88.9091433593982,42.99933703513491,274.74379392000003,-88.9091058011205,42.99932676507681,-88.90910213541346,42.99932568805323,239.8761776087252,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:00:12.334Z,WRAbcAB2,31852,White,1,-88.90907047208005,42.999336340420776,274.7727804,-88.9090329138149,42.99932607033877,-88.9090284229105,42.999325535166186,239.89578827421872,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-25T16:00:27.652Z,fZiy0gr3,31901,White,1,-88.9089975848858,42.999335638801014,274.79484792,-88.90896002663321,42.99932536869509,-88.90895621567516,42.99932565107637,239.9054465894246,ft,true,backward,0,-3.6,-10.1,B,5,2
