time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-26T16:03:34.410Z,WjEFt6A7,31801,Damper White,1,-88.90886075049,42.998832785512,274.21313712,-88.90882317651861,42.998822547034145,-88.90881024364398,42.998687214200345,239.15508108567855,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:07:46.966Z,-1j8OrHf,7935,Damper White,1,-88.911351711613,42.99813610896,273.8497056396,-88.91131413765254,42.99812587129863,-88.91131072103222,42.99812698388425,238.94950714205845,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:08:30.229Z,unSixBKZ,7984,Damper White,1,-88.911278825778,42.998135411273,273.79162033032,-88.91124125183006,42.9981251735877,-88.91123461576524,42.99812475305955,238.90027623902287,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:08:43.210Z,vbbIQHRf,7969,Damper White,1,-88.911205939916,42.998134715185,273.73170552,-88.9111683659806,42.99812447747578,-88.91116507213759,42.99812343805775,238.80897362218417,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:08:56.368Z,LYqSBwot,7890,Damper White,1,-88.911133053972,42.998134023715,273.65318904,-88.91109548004913,42.99812378598184,-88.91109199081721,42.99812337436489,238.73362331147098,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:09:08.861Z,HiD8U_2-,7875,Damper White,1,-88.911060168117,42.998133327259,273.62467768224,-88.91102259420666,42.998123089501924,-88.91101742902879,42.998122731468456,238.51419949840772,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:09:21.845Z,VGvRlpVK,7923,Damper White,1,-88.910987282328,42.99813262719,273.30976947792,-88.91094970843015,42.998122389408984,-88.91094536975413,42.99812187130532,238.11220073027434,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:09:57.054Z,hO8bTBlB,8104,Damper White,1,-88.910622853504,42.998129120657,271.63131863112,-88.91058527966878,42.99811888275636,-88.91057987506287,42.99811811457308,236.371196546379,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:10:15.232Z,uYwNLxyZ,8025,Damper White,1,-88.91054996771,42.998128421131,271.37860477536,-88.91051239388734,42.99811818320642,-88.91050810833724,42.99811813172624,236.14106447947103,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:10:27.753Z,cuZoV96P,24493,Damper White,1,-88.910477081781,42.99812772924,271.14541698672,-88.91043950797084,42.99811749129149,-88.91043640462281,42.998117184911436,235.92969897411402,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:10:40.847Z,yJ4NnF_5,24479,Damper White,1,-88.910404195658,42.998127048276,270.94368385704,-88.91036662186036,42.99811681030357,-88.91036166782976,42.99811633259244,235.76257862216448,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:10:54.933Z,9hqA7MEZ,24529,Damper White,1,-88.910331310152,42.998126332697,270.82193232,-88.91029373636688,42.99811609470064,-88.91028831197353,42.99811525803391,235.69126529021526,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:11:09.352Z,q-sKn-87,24515,Damper White,1,-88.910258424502,42.998125625301,270.80018304168,-88.91022085072944,42.99811538728071,-88.91021674888702,42.9981145964533,235.72741014298185,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:11:22.181Z,YNgK9Y2r,24454,Damper White,1,-88.910185538863,42.99812491731,270.84624136968,-88.91014796510295,42.99811467926578,-88.91014329679167,42.99811372039577,235.81557285178798,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:11:52.159Z,iSnzQJ47,24458,Damper White,1,-88.909966882043,42.998122788119,271.07491632,-88.90992930832056,42.99811255000302,-88.90992665465461,42.99811242043902,236.0718436246296,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:12:06.709Z,DppJmctf,24444,Damper White,1,-88.909893996343,42.998122083782,271.09659028224,-88.9098564226331,42.998111845642086,-88.9098522373616,42.99811144341143,236.20137645686108,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:12:24.179Z,alVDkqTU,24621,Damper White,1,-88.909821111337,42.99812134044,271.25198978856,-88.90978353763964,42.99811110227614,-88.90977779953629,42.99811026672907,236.32754834972064,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:12:36.829Z,SQJbfWvu,12667,Damper White,1,-88.909748225718,42.99812063162,271.35481416,-88.90971065203317,42.99811039343223,-88.90970617827324,42.998110147707756,236.4536170981538,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:12:50.755Z,7cDMYc33,12652,Damper White,1,-88.909675339837,42.998119937568,271.47204292224,-88.9096377661647,42.998109699356306,-88.90963433726264,42.99811001735946,236.5706301657115,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:13:05.043Z,fY1kYduF,12701,Damper White,1,-88.909602453987,42.998119241823,271.5725328,-88.90956488032722,42.99810900358737,-88.90956032497893,42.99810832186151,236.6935668515098,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:13:18.399Z,OxtB7XJg,12686,Damper White,1,-88.909529567957,42.998118556183,271.69731792,-88.90949199430976,42.998108317923446,-88.90948510479642,42.998107214143396,236.79566036105294,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:13:30.714Z,G4ObFR9c,12640,Damper White,1,-88.909456681865,42.998117874063,271.78077216,-88.90941910823028,42.99810763577951,-88.90941365182672,42.99810694604549,236.86921886761465,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:13:43.923Z,dgMt9U7M,12606,Damper White,1,-88.909383795692,42.998117196559,271.83584952,-88.90934622206977,42.99810695825159,-88.90934006147315,42.99810672943832,236.92789235775328,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T16:13:57.023Z,mSdm0A8c,12591,Damper White,1,-88.909310909697,42.998116509133,271.88303256,-88.9092733360873,42.99810627080165,-88.90926859671168,42.99810612956128,237.00008378751795,ft,true,backward,0,-3.6,-10.1,B,5,2
