time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-26T14:01:57.421Z,pOKoII45,12308,White,1,-88.908951682103,42.997821237353,272.13555936,-88.90891410873286,42.99781099890322,-88.90890936472384,42.997809796950996,237.33796895589907,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:02:10.813Z,MycEyKL1,12293,White,1,-88.908878796661,42.997820538675,272.38503816,-88.90884122330334,42.99781030020129,-88.90883549841928,42.99781050121677,237.58360433126765,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:07:24.718Z,4cx7s4n7,7965,White,1,-88.911359333197,42.997707619532,273.30186769032,-88.91132175949635,42.997697381872364,-88.91131739933346,42.99769701916171,238.3581524363939,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:07:39.350Z,vnczp-D8,7980,White,1,-88.911286447804,42.997706925691,273.21258991104,-88.91124887411587,42.997696688007416,-88.91124289629943,42.99769602213466,238.25384223780017,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:07:49.919Z,3ILywYiq,7932,White,1,-88.911213562383,42.997706233449,273.093942,-88.91117598870741,42.997695995741495,-88.91117113620861,42.99769494077633,238.11366472653683,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:07:50.182Z,I5olC3sK,7885,White,1,-88.911140676935,42.997705542806,273.00853438824,-88.91110310327193,42.997695305074586,-88.91117113620861,42.99769494077633,238.11366472653683,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:08:11.457Z,3ILywYiq,7932,White,1,-88.911213562383,42.997706233449,273.093942,-88.91117598870741,42.99769599574151,-88.91113562316444,42.99769396264769,238.100273233924,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:08:39.187Z,I5olC3sK,7885,White,1,-88.911140676935,42.997705542806,273.00853438824,-88.91110310327193,42.99769530507459,-88.91109922813055,42.997693796185786,238.06943556295764,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:08:52.772Z,L8Dwa5w4,7898,White,1,-88.911067791336,42.997704860622,272.97952645032,-88.91103021768544,42.997694622866646,-88.91102740952313,42.99769202292878,238.0310850296087,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:09:07.100Z,ZVbMjv79,7918,White,1,-88.910994905994,42.997704164125,272.75812576536,-88.91095733235596,42.99769392634574,-88.91095104378607,42.99769272253155,237.8631947162836,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:09:23.841Z,5pg2Aqq3,7903,White,1,-88.910922020804,42.997703459075,272.53887693792,-88.91088444717847,42.99769322127179,-88.91088055991051,42.99769160473778,237.4744575932676,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:11:02.420Z,819ORwOL,8080,White,1,-88.910849135675,42.997702750687,272.18129706888,-88.91081156206201,42.997692512859864,-88.91080826618544,42.9976909078703,236.99460223645679,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:11:15.222Z,ra18CyMz,8065,White,1,-88.9107762504,42.997702050483,271.76196840792,-88.91073867679953,42.99769181263194,-88.91073318820094,42.99768984906879,236.50799661604594,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:11:28.823Z,oXlaBP-Q,8114,White,1,-88.910703364937,42.997701360932,271.36670404224,-88.91066579134907,42.997691123057,-88.91066005229935,42.99768947803363,236.0432786805418,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:11:47.232Z,sLcylZc1,8099,White,1,-88.910630479642,42.997700662006,270.94813009656,-88.9105929060666,42.997690424107084,-88.91058807375782,42.99768905844415,235.66751138044788,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:13:31.785Z,fHFMj1fN,12647,White,1,-88.909682971493,42.997691541532,270.35226868224,-88.90964539808044,42.99768130332203,-88.90964124620987,42.997679462464404,235.42664436492558,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:13:56.297Z,VWuUO1zb,12696,White,1,-88.909610086133,42.99769084689,270.42530098728,-88.90957251273298,42.997680608656104,-88.90951483910214,42.99768088032394,235.79727368467076,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:14:06.637Z,MhpKiOL2,12681,White,1,-88.909537200906,42.997690144793,270.64991740368,-88.9094996275185,42.997679906535176,-88.90949187357491,42.99768042868547,235.85773887588002,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:14:19.602Z,KbpEPqND,12602,White,1,-88.909464315696,42.997689441827,270.83884872,-88.90942674232103,42.99767920354525,-88.90942221720785,42.9976782049746,236.02405159436594,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:14:32.913Z,rpRbEAOu,12587,White,1,-88.909391430425,42.99768874238,270.99304704,-88.90935385706254,42.997678504074315,-88.90934909554551,42.997677856082774,236.1610445073682,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:14:46.192Z,l6SIFEzE,12636,White,1,-88.90931854514,42.99768804371,271.0869864,-88.9092809717901,42.9976778053804,-88.90927499525648,42.99767700899733,236.23053984487,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:14:58.585Z,rmEaXxe1,12621,White,1,-88.909245659837,42.99768734609,271.19151250032,-88.90920808649963,42.997677107736465,-88.90920395599547,42.99767615009371,236.3831681580582,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:15:12.822Z,s2NveY0H,12321,White,1,-88.909172774673,42.997686640742,271.41361008,-88.90913520134814,42.997676402364526,-88.90913039440218,42.99767605705382,236.5414783784977,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:15:28.435Z,UrDNpa4j,12274,White,1,-88.909099889393,42.997685941931,271.58219496,-88.90906231608068,42.99767570352962,-88.90905739546388,42.99767484836341,236.7579223480446,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:16:21.070Z,dqpI7c2E,12290,White,1,-88.909027004159,42.997685240605,271.79560119816,-88.9089894308592,42.9976750021797,-88.9089753336701,42.99767371331024,236.99755647106053,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:16:33.094Z,HK5Rdi-Y,12307,White,1,-88.908954118848,42.997684543621,271.96737072,-88.90891654556073,42.99767430517176,-88.90891345655707,42.997673717041884,237.2310431074794,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:16:48.763Z,FuWdLboz,12292,White,1,-88.908881233568,42.997683844944,272.22129073032,-88.90884366029323,42.99767360647083,-88.90883966473274,42.997673334264896,237.5498603258419,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:19:50.839Z,XqfsT2y3,7993,White,1,-88.91136063078,42.99763466815,273.19612988808,-88.91132305712358,42.997624430490646,-88.91132007352729,42.9976244508877,238.2384324949132,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:20:05.866Z,C7LmI0qL,7978,White,1,-88.911287745391,42.997633978974,273.07210045872,-88.91125017174711,42.99762374129073,-88.9112450520856,42.99762302628648,238.0504285878739,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:20:18.494Z,QzKEyBCN,7931,White,1,-88.911214859817,42.997633300176,272.88414934872,-88.91117728618565,42.99762306246881,-88.91117339239652,42.99762200276676,237.84676324996028,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:20:32.101Z,HrI_yNau,7884,White,1,-88.911141973968,42.99763263697,272.70346534128,-88.91110440034912,42.99762239923888,-88.91109963746283,42.99762141040488,237.72248281771095,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:20:45.336Z,KcjN_iT7,7899,White,1,-88.911069088037,42.997631978381,272.610577206,-88.91103151443065,42.997621740625945,-88.91102740463172,42.997621041654945,237.62761944080452,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:20:56.926Z,MxqhGo4K,7917,White,1,-88.910996202722,42.997631285177,272.38163013024,-88.91095862912813,42.99762104739802,-88.91095471732433,42.99762091300868,237.50237442307147,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:21:09.498Z,sNUZRdhx,7902,White,1,-88.91092331778,42.997630571075,272.18442209184,-88.91088574419867,42.99762033327209,-88.91088072841556,42.997619314472644,237.22674185809456,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:21:24.861Z,nIdfF7yU,8079,White,1,-88.910850432987,42.997629848695,271.86442333128,-88.91081285941821,42.99761961086817,-88.91080990493892,42.99761926269692,236.79416345545658,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:21:38.102Z,vVGwhzHo,8064,White,1,-88.910777547838,42.997629146297,271.45121167104,-88.91073997428173,42.99761890844622,-88.91073354967183,42.99761723130145,236.22396223029685,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:21:51.188Z,aT9hdJXy,8113,White,1,-88.910704662389,42.997628460862,271.04420866488,-88.91066708884526,42.9976182229873,-88.91066486504656,42.99761691819742,235.68769336225336,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:23:43.916Z,jlXeBKGh,12695,White,1,-88.909611385898,42.997617890041,270.38595590976,-88.90957381254222,42.99760765180739,-88.90956832682929,42.9976054583923,235.54823972489572,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:23:58.116Z,_lEHpTWf,12680,White,1,-88.909538500768,42.997617187397,270.62869783728,-88.90950092742473,42.99760694913947,-88.90949579611187,42.99760594502089,235.76993728194995,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:24:11.650Z,8nsEx_4D,12601,White,1,-88.90946561562,42.997616485803,270.7840152,-88.90942804228926,42.997606247521546,-88.9094211627162,42.99760603971024,235.95569600512715,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:24:23.155Z,Eolk_9Gu,12586,White,1,-88.90939273044,42.997615786083,270.94470576,-88.90935515712178,42.99760554777762,-88.90934931818515,42.997605772520394,236.08101651681264,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T14:24:37.863Z,5UR0_aA4,12635,White,1,-88.909319845252,42.997615086864,271.04742336,-88.90928227194632,42.99760484853469,-88.90927747436804,42.99760415917036,236.15602053473725,ft,true,backward,0,-3.6,-10.1,B,5,2
