time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-26T17:27:52.526Z,byKt8NAw,38848,Damper Red,1,-88.910713750287,42.997117833058,270.32846380224,-88.91067617705286,42.99710759518539,-88.91067436613075,42.99710691655723,234.85002861433,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:32:16.452Z,XwHdPwau,38846,Damper Red,1,-88.910640867137,42.997117052656,270.35869996224,-88.91060329391544,42.99710681475944,-88.910598510203,42.997107404185,234.8914090534679,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:32:31.488Z,IP0OlSqF,38862,Damper Red,1,-88.910567982924,42.997116332016,270.38808,-88.91053040971498,42.99710609409552,-88.91052522533957,42.997106850065315,234.87856736254065,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:32:50.095Z,GtRbYuhm,41274,Damper Red,1,-88.910495099084,42.997115590478,270.38808,-88.91045752588752,42.997105352533595,-88.91045344510997,42.997105155372836,234.8826422831469,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:33:15.644Z,zA5RPzzn,41270,Damper Red,1,-88.910422214689,42.997114880169,270.3576,-88.91038464150505,42.997104642200675,-88.91036143344593,42.99710409423441,234.8822443080035,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:33:25.974Z,tVXrV0Ab,41266,Damper Red,1,-88.910349330217,42.997114174204,270.3576,-88.91031175704559,42.99710393621174,-88.91030767185794,42.99710356601834,234.85495120122891,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:33:43.500Z,WJLxWyUv,41284,Damper Red,1,-88.910276445664,42.997113472856,270.34794052224,-88.91023887250512,42.997103234839805,-88.91023446794472,42.99710227835046,234.84455468608533,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:33:59.824Z,pbFAdKV5,41296,Damper Red,1,-88.910203561049,42.997112775028,270.30935016,-88.91016598790266,42.997102536987896,-88.91016346078861,42.99710219302803,234.84713697125346,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:34:15.978Z,zwhLu9Cl,41292,Damper Red,1,-88.910130676431,42.997112077427,270.32699808,-88.91009310329716,42.99710183936296,-88.91008964672001,42.997101032625444,234.81634381165784,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:34:30.345Z,L8j99ryJ,41288,Damper Red,1,-88.910057791927,42.99711137347,270.30252532224,-88.9100202188057,42.99710113538203,-88.91001695201271,42.99710068258802,234.79896171220852,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:37:53.888Z,Ha8xYQ6E,41330,Damper Red,1,-88.9099849072,42.997110682086,270.30459528,-88.90994733409121,42.99710044397411,-88.90994576977764,42.99709848927762,234.79691656309993,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:38:11.789Z,CbmLAyVM,41395,Damper Red,1,-88.909912022734,42.997109976114,270.32026468224,-88.90987444963773,42.99709973797816,-88.90987031089323,42.99709741040706,234.7919472626785,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:38:26.641Z,SXzYCOk_,41391,Damper Red,1,-88.909839138152,42.99710927668,270.31017302856,-88.90980156506826,42.997099038520254,-88.90979861861065,42.99709794093145,234.9620425664042,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T17:38:41.541Z,_4KIeTMz,39866,Damper Red,1,-88.909766253518,42.997108580218,270.43191024,-88.90972868044679,42.99709834203433,-88.90972271167482,42.997097880092255,235.24726122676165,ft,true,backward,0,-3.6,-10.1,B,5,2
