time,id,name,description,status,originalLongitude,originalLatitude,originalAltitude,offsetLongitude,offsetLatitude,roverPositionLongitude,roverPositionLatitude,roverPositionAltitude,unitOfMeasurement,manualMarking,drivingDirection,roverLeftOffsetDistance,roverRightOffsetDistance,roverFrontOffsetDistance,roverOffsetMode,onPoint,pointCompleted
2025-09-26T18:33:53.365Z,51imLaLd,46095,Motor Yellow,1,-88.911358117521,42.997775965875,273.39026856,-88.91132054377887,42.997765728215086,-88.9113082112459,42.99776293574294,238.47945180146976,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:34:11.865Z,8ljtwkxW,46097,Motor Yellow,1,-88.911285232129,42.997775267369,273.3373248,-88.91124765839943,42.997765029685134,-88.91123744351584,42.9977633587774,238.39720661428376,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:34:27.602Z,vhzMHBM_,46117,Motor Yellow,1,-88.91121234674,42.997774568816,273.25606512,-88.91117477302296,42.9977643311082,-88.911172962514,42.997761840493865,238.32072103345334,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:34:44.050Z,UmWsmfx2,46135,Motor Yellow,1,-88.911139461351,42.997773870217,273.20819405496,-88.91110188764651,42.99776363248528,-88.91110152984409,42.99776227770002,238.296784113235,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:35:01.361Z,kVNU25qe,46118,Motor Yellow,1,-88.911066575965,42.99777317157,273.23903277408,-88.91102900227303,42.997762933814364,-88.91102432637983,42.99776069234042,238.25633157470642,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:35:15.518Z,ZxQUch2b,46138,Motor Yellow,1,-88.91099369058,42.997772472877,273.02470204704,-88.91095611690054,42.99776223509743,-88.91095206976921,42.997760308294694,238.05112146248746,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:35:30.363Z,G9MpnZav,46079,Motor Yellow,1,-88.910920805196,42.997771774137,272.7848040864,-88.91088323152907,42.99776153633352,-88.91088116126365,42.997759252331996,237.62069617363431,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:35:45.085Z,WD9H6agC,46139,Motor Yellow,1,-88.910847919815,42.997771075351,272.39201606832,-88.91081034616059,42.99776083752357,-88.9108072581068,42.99775844777986,237.1261050337077,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:36:00.344Z,eQ-Xp63U,46140,Motor Yellow,1,-88.910775034435,42.997770376518,271.96695661872,-88.9107374607931,42.99776013866666,-88.91073651239216,42.99775860853306,236.68214291494036,ft,true,backward,0,-3.6,-10.1,B,5,2
2025-09-26T18:36:16.498Z,Tz2ND2jy,46141,Motor Yellow,1,-88.910702149057,42.997769677637,271.60688007192,-88.91066457542763,42.997759439761715,-88.91066260673634,42.99775805878144,236.3167274486811,ft,true,backward,0,-3.6,-10.1,B,5,2
